"OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BF14_2dpf_L","BF14_2dpf_W","BF14_4dpf_L","BF14_4dpf_W","BF14_6dpf_L","BF14_6dpf_W","BF18_2dpf_L","BF18_2dpf_W","BF18_4dpf_L","BF18_4dpf_W","BF18_6dpf_L","BF18_6dpf_W","BHS18_2dpf_L","BS14_2dpf_L","BS14_4dpf_L","BS14_4dpf_W","BS14_6dpf_W","BS18_2dpf_W","BS18_4dpf_L","BS18_4dpf_W","BS18_6dpf_L","BTS14_2dpf_W","HF14_2dpf_L","HF14_2dpf_W","HF14_4dpf_L","HF14_4dpf_W","HF14_6dpf_L","HF14_6dpf_W","HF18_2dpf_L","HF18_2dpf_W","HF18_4dpf_L","HF18_4dpf_W","HF18_6dpf_L","HF18_6dpf_W","HS14_2dpf_L","HS14_2dpf_W","HS14_4dpf_L","HS14_4dpf_W","HS14_6dpf_L","HS14_6dpf_W","HS18_2dpf_W","HS18_4dpf_L","HS18_4dpf_W","HS18_6dpf_L","HS18_6dpf_W","TF14_2dpf_L","TF14_2dpf_W","TF14_4dpf_L","TF14_4dpf_W","TF14_6dpf_L","TF14_6dpf_W","TF18_2dpf_L","TF18_2dpf_W","TF18_4dpf_L","TF18_4dpf_W","TF18_6dpf_L","TF18_6dpf_W","TS14_4dpf_L","TS14_4dpf_W","TS14_6dpf_L","TS14_6dpf_W","TS18_2dpf_L","TS18_2dpf_W","TS18_4dpf_L","TS18_4dpf_W","TS18_6dpf_L","TS18_6dpf_W"
"259ca6f6b852230882f0710bfd379f69","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbb075008e1498caa917925f7d2f8f6f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Oceanicoccus",NA,104,11,30,17,78,3,36,13,17,8,7,3,0,0,0,0,0,1,0,0,0,0,42,11,21,3,30,0,66,12,18,1,25,0,0,23,2,0,0,0,0,0,0,0,0,41,5,6,6,3,0,9,6,28,1,5,0,0,0,0,0,0,0,0,0,0,0
"338d11c9682b1aaba18d3c2f8da73e95","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","uncultured",NA,13,0,4,0,6,0,15,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,17,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d232bcd7354a196d34880a47c2952e87","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","uncultured",NA,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0eb5cbe03ac713d9883b445014691a0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Kangiellaceae","Kangiella",NA,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"278b5a1bf4df35e53ae57326d0cf882b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Kangiellaceae","Aliikangiella",NA,10,1,11,24,58,7,0,2,50,46,65,33,0,0,0,0,0,0,0,0,0,0,9,0,67,136,322,234,24,2,56,66,300,103,0,2,43,0,0,2,0,3,0,13,2,0,4,6,78,194,44,27,5,59,54,201,21,0,0,0,0,0,0,26,3,11,7
"c1ffca1b82cb4e49e150813140348660","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Profundimonas",NA,148,47,45,30,35,0,44,10,35,19,41,8,16,4,0,0,0,16,88,0,11,0,234,155,129,30,261,76,97,11,69,23,77,37,0,110,60,0,0,4,15,157,18,211,31,52,28,37,31,65,26,27,20,107,50,150,126,0,0,0,154,7,3,79,80,105,27
"a3dc107c3329ab53edc76c5580d48ef1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Nitrincolaceae",NA,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15357af470cd9b613a3709ec95de2f81","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Pontibacterium",NA,12,12,24,18,0,0,10,17,9,1,5,0,0,0,0,0,0,0,0,0,0,0,20,32,0,21,0,0,0,23,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"57e75d1079246cda69af4677d5a68a41","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Amphritea",NA,206,50,38,35,25,13,5,12,40,11,0,7,2,9,6,0,3,21,103,7,99,1,239,94,81,39,107,46,13,18,21,28,58,37,0,121,25,0,96,22,4,419,119,603,284,36,18,4,23,20,6,3,13,5,17,41,27,0,2,36,37,137,156,962,1332,848,336
"8361aac354539ec5bd12cfcd8c2e0b66","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Halomonas",NA,0,0,0,0,0,0,5,0,0,0,0,0,0,6,42,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"52a2a49ba2538cd5571f8d74146929ba","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Pseudohongiella",NA,10,23,24,172,193,675,23,30,23,20,68,143,0,0,0,0,11,26,61,67,0,3,4,19,15,0,49,8,29,25,21,7,76,43,0,23,0,0,0,12,23,0,32,0,12,0,7,4,5,57,24,0,12,16,0,40,28,0,0,0,2,0,3,0,0,0,0
"3e8e8e9b9ad88b5c4a4a95f02b445e7e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae","Ketobacter",NA,0,0,0,2,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"8ab9eef71b4cefe1793643b88d2f293d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA,547,50,227,143,253,32,580,75,311,409,1955,122,29,4,4,5,5,18,21,0,34,0,223,33,153,146,663,49,987,73,670,157,240,52,26,44,60,0,3,5,4,9,4,7,78,542,26,121,182,336,35,528,70,243,65,140,35,4,0,17,43,5,1,44,6,32,120
"395389e33022aef41fcbbc780598698c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Kangiellaceae","Pleionea",NA,0,0,2,0,8,0,9,0,0,0,3,0,43,4,38,6,8,31,80,23,85,9,12,0,0,0,0,0,0,1,1,3,0,0,46,0,22,5,32,8,15,6,11,20,16,5,0,0,3,0,0,2,3,0,3,0,0,82,3,109,28,71,4,102,70,94,17
"e74b16048480593f56d3a9656dc238fe","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,65,100,0,50,0,11,17,7,0,3,0,1,11,0,0,0,0,35,133,62,459,0,157,209,6,89,78,181,0,12,0,17,12,44,0,313,0,0,0,0,45,2236,842,1196,1484,106,46,0,58,9,12,30,24,9,19,120,136,0,0,0,16,37,17,361,435,172,135
"8c9746d11d257d0bfbfb94537981818b","d__Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","BD7-8","BD7-8",NA,11,0,2,0,4,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80fc01d8aa6da4d51f26d4334e13bb46","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured",NA,93,2,43,3,66,0,29,2,0,1,17,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,20,4,25,0,31,2,0,0,0,4,45,0,0,0,0,3,0,0,0,14,1,18,10,20,0,34,0,26,2,12,0,0,0,0,0,10,0,0,0,0,0
"ff878e5dded484dc8debe0042810a6a0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","HTCC5015",NA,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,9,0,0,0,54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,21,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
"9afb17a67a1aea9c749aee8265bf6251","d__Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus",NA,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283feaee86b8054e7f37803169211055","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Ga0077536","Ga0077536",NA,17,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"d271fe497c7c43ed2f2946890498dfe1","d__Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78",NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5fd46015f28fa225949682d278959ec","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA,51,0,55,1,198,0,50,0,45,0,71,0,0,15,0,0,0,0,0,0,0,0,75,6,23,0,14,0,176,0,30,0,63,0,0,7,18,0,0,0,0,0,0,0,0,55,0,12,0,60,0,21,2,15,0,14,0,0,0,0,0,0,0,0,0,0,0
"2525787deea42ad96817952d21c8da3e","d__Bacteria","Proteobacteria","Gammaproteobacteria","SZB50","SZB50","SZB50",NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c90bf646a0ab6da580376150cbece47c","d__Bacteria","Proteobacteria","Gammaproteobacteria","pItb-vmat-80","pItb-vmat-80","pItb-vmat-80",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7fe93c589323a974387b44a1e92c3e6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured",NA,84,0,26,0,53,0,8,0,22,1,3,0,2,0,0,0,0,0,0,0,0,0,39,0,12,0,3,0,19,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,1,5,0,0,0,6,0,46,0,3,0,0,0,0,0,13,0,0,0,7,0
"51408a4accb1496365736d5df2427295","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"48b5c64dd67682a3b6166975a9c22096","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Polycyclovorans",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ecdab1ec7fd247a7178845ff04d4f54d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","Salinisphaera",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e26aafce6f2844c16427af46167d349","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira",NA,23,0,10,9,12,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"2257c36454ed541ece4938dd61be93d4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera",NA,10,0,8,0,45,1,0,0,12,6,58,0,0,0,20,0,0,0,44,0,0,0,0,0,23,3,53,7,1,0,37,8,115,12,0,0,70,0,0,0,0,0,0,15,0,0,0,0,1,60,0,3,0,29,2,72,0,0,0,0,0,0,0,0,0,3,0
"66c22b34679395fb5f905d6f861c9667","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2e7fbf3112731d545cc301f75eeae2eb","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
"03c7ac89c9d0717a8ff35f08e381ed7b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58a18efacf07c16bab48f5edf61fad1e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a444aa57c3a9235a29483abcf1cb45f0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379900047b8113d8102591346e549cc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Mitsuaria",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7777ea9f9b52f85f533929ed3fddcbb5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter",NA,0,0,0,0,23,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0
"a87397f23a0c5628e82bfc0658c31e14","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,6,0,20,0,0,0,0,0,0,0
"94ea0cf0f0fc7c8f21b14c876a6531e5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria",NA,232,5,8,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,5,0,0,0,29,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,39,4,12,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
"69ea9c5625c5315eac115d83f4fab659","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ba40dae7fa0af705bee00e817447251","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Methyloversatilis",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"69fbb3f6b631f171c2ac4c4ef0ad276b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","uncultured",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ad0f9e63da44b7ca2672ede73cf51ef","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174132d8734b29072f571b6e800d55f1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"a735debe2783e8ffdc52554685d15c30","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a8e7050b7a1417fb2361e98af017831","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella",NA,481,23,2049,124,5135,41,352,22,1150,108,2482,16,16,0,163,10,0,6,0,2,4,0,417,41,3249,182,5038,184,558,27,6019,265,12541,104,0,35,1224,5,27,1,4,0,8,0,1,389,31,1238,154,4977,28,1101,66,2109,77,2973,6,0,7,328,11,0,0,0,19,53,0
"9ecd8d33578c09860849bf8ed6fb9532","d__Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","uncultured",NA,0,0,0,5,9,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,7,1,4,3,12,1,13,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f61760995fdf86c6fae6565358a27eb","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86_clade","SAR86_clade",NA,0,0,0,0,28,5,0,0,0,0,71,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,126,19,0,0,0,0,115,35,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,50,0,0,0,0,0,3,5,0,0,1,5,0,0,0,0,0,0
"a426f853a07b709e0cbed3d318f8c2b3","d__Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36",NA,20,5,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
